Node,word,frequency_word,shortest_path,degree_centrality,betweenness_centrality,closeness_centrality,clustering_coefficient,eigenvector_centrality,Class_degree_centralitylow,Class_degree_centralitymedium,Class_degree_centralityhigh,Class_betweenness_centralitylow,Class_betweenness_centralitymedium,Class_betweenness_centralityhigh,Class_closeness_centralitylow,Class_closeness_centralitymedium,Class_closeness_centralityhigh,Class_clustering_coefficientlow,Class_clustering_coefficientmedium,Class_clustering_coefficienthigh,Class_eigenvector_centralitylow,Class_eigenvector_centralitymedium,Class_eigenvector_centralityhigh
647,teng,1,"[626, 652, 256, 133, 396, 647]",0.004310344827586207,0.00023788190671889187,0.22829028290282902,0.023809523809523808,0.0002687645073141134,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
896,je,1,"[626, 615, 841, 190, 126, 896]",0.004310344827586207,0.000886072902378964,0.24299554857292485,0.023809523809523808,0.00026665622952319726,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
99,annual,2,"[626, 615, 373, 30, 536, 141, 99]",0.005387931034482759,1.5676928915546256e-05,0.17679558011049723,0.0335223057122833,0.0002600809375134068,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
217,elsewhere,1,"[626, 615, 373, 840, 660, 217]",0.004310344827586207,0.00042579515868315746,0.23229036295369213,0.03380889722138788,0.00025562954765235977,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
652,review,4,"[626, 652]",0.020474137931034482,0.012037117192035799,0.24608857067090958,0.005725292759501322,0.0002544849757582992,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1
166,result,0,"[626, 615, 373, 465, 740, 166]",0.004310344827586207,0.0004969873917558014,0.22795381970031933,0.023809523809523808,0.0002525930237197512,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
490,webb,1,"[626, 615, 841, 190, 126, 490]",0.004310344827586207,0.0007283041163447627,0.24993266900080796,0.023809523809523808,0.00024960323812947034,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
63,specify,0,"[626, 615, 646, 579, 762, 63]",0.004310344827586207,0.0002670206955714705,0.20774569062010298,0.023809523809523808,0.0002477003642794274,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
272,can,1,"[626, 615, 841, 190, 126, 272]",0.004310344827586207,0.0007814894913722581,0.24350564156389398,0.023809523809523808,0.0002474725282278941,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
710,sig,1,"[626, 615, 841, 151, 710]",0.004310344827586207,7.929494212531253e-05,0.2184557438794727,0.023809523809523808,0.00022751816300036368,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
380,c,1,"[626, 615, 373, 30, 759, 645, 380]",0.004310344827586207,0.00026674584676325926,0.22238197939132517,0.023809523809523808,0.00022400721579792532,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
888,addition,1,"[626, 615, 646, 500, 928, 888]",0.004310344827586207,0.00043512696063724475,0.24047680746307334,0.023809523809523808,0.000216876053874937,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
28,not,1,"[626, 615, 841, 190, 126, 28]",0.004310344827586207,0.0017431248878701574,0.24191866527632952,0.023809523809523808,0.00021472335961759403,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
544,littlewood,1,"[626, 615, 841, 190, 126, 544]",0.004310344827586207,0.002144742518699801,0.24166666666666667,0.023809523809523808,0.0002145286799267418,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
554,martin,1,"[626, 615, 373, 30, 759, 645, 554]",0.004310344827586207,0.0001890244627393447,0.22185034664116662,0.023809523809523808,0.00021160410515762802,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
796,nif,1,"[626, 615, 373, 840, 65, 777, 796]",0.003232758620689655,6.603933671365824e-05,0.21881631690639,0.06519433574218961,0.00021129842704340173,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
481,imposition,1,"[626, 652, 751, 481]",0.004310344827586207,0.0001731914729219781,0.2408512847132105,0.023809523809523808,0.0002065422615779151,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
233,nvidia,2,"[626, 615, 610, 468, 323, 233]",0.00646551724137931,0.001681693641476433,0.23124844256167457,0.023791050051681032,0.00020242533286648278,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
412,alexander,1,"[626, 652, 256, 584, 297, 412]",0.004310344827586207,0.0002024856158962881,0.22042755344418052,0.023809523809523808,0.00020203062222580673,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
576,hibbard,1,"[626, 652, 256, 584, 297, 576]",0.004310344827586207,0.00015906421289079513,0.22121573301549463,0.023809523809523808,0.00019768482983015275,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
823,contribution,0,"[626, 615, 373, 840, 701, 823]",0.004310344827586207,0.00011143375535826238,0.22232870148538572,0.023809523809523808,0.00019463980473659833,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
256,braverman,2,"[626, 652, 256]",0.00646551724137931,0.0020738194165540514,0.23709759836484415,0.020697911427903955,0.00018745519989080432,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
737,likely,1,"[626, 615, 373, 30, 530, 758, 737]",0.004310344827586207,0.0001588423312229127,0.22169135212613472,0.023809523809523808,0.00018552274875666914,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
172,reason,1,"[626, 615, 373, 31, 402, 172]",0.0021551724137931034,0.0,0.1843830717266044,0.10902040405269828,0.00018543563892671374,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
180,half,1,"[626, 615, 841, 190, 366, 180]",0.004310344827586207,0.00023984366081931035,0.23124844256167457,0.023809523809523808,0.000176916346189268,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
415,meaningless,1,"[626, 615, 646, 734, 94, 415]",0.004310344827586207,0.0006268894233707701,0.24179260031266284,0.023809523809523808,0.00017233846926229844,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
689,twentysixth,1,"[626, 615, 373, 30, 536, 141, 689]",0.004310344827586207,0.0021838235931780246,0.21284403669724772,0.029998120235592216,0.00017102999584287483,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1
439,pciexpress,1,"[626, 615, 170, 527, 122, 379, 439]",0.004310344827586207,0.00022833315629202682,0.22302331170391732,0.023809523809523808,0.00016805459695392165,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
916,procedure,1,"[626, 615, 373, 30, 536, 902, 916]",0.004310344827586207,0.00011704463707172963,0.22047992397244,0.023809523809523808,0.0001660993408013294,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
195,equally,1,"[626, 615, 373, 30, 530, 758, 195]",0.004310344827586207,0.00015987535206934167,0.22158548233046801,0.025872389284879945,0.00016080245434440765,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
855,oper,1,"[626, 652, 92, 59, 398, 855]",0.004310344827586207,9.948369773433915e-05,0.23078836110420292,0.023809523809523808,0.0001599161025699174,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
473,video,1,"[626, 615, 610, 468, 323, 135, 473]",0.004310344827586207,7.562781740228704e-05,0.20436027306760626,0.031746031746031744,0.0001597306766303942,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
766,memory,2,"[626, 652, 892, 678, 830, 766]",0.0075431034482758615,0.006033450311384243,0.2302158273381295,0.016790298514286484,0.00015927426122470053,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1
816,rotate,1,"[626, 615, 841, 190, 366, 816]",0.004310344827586207,0.001105752150248615,0.22464294359719197,0.023809523809523808,0.00015738995704428138,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
756,continuum,1,"[626, 652, 256, 133, 294, 756]",0.004310344827586207,0.00044739579615515293,0.2158139534883721,0.025872389284879945,0.00015631232118309626,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
296,mhz,5,"[626, 615, 373, 30, 536, 902, 296]",0.011853448275862068,0.002451498951139047,0.21784037558685446,0.021922822734872935,0.00015625714893152876,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1
308,ko,2,"[626, 652, 308]",0.00646551724137931,0.0018369342989180703,0.23322442824830358,0.026562426036993072,0.00015181734639728222,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
297,news,1,"[626, 652, 256, 584, 297]",0.004310344827586207,0.00044743463702411415,0.22147971360381863,0.023809523809523808,0.0001447722564024248,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
375,body,0,"[626, 652, 256, 584, 375]",0.004310344827586207,0.0006370161548666363,0.22491517207949588,0.023809523809523808,0.00014382215788595344,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
686,design,0,"[626, 652, 92, 289, 686]",0.004310344827586207,0.002249862146925426,0.23387096774193547,0.023809523809523808,0.00014264569135209295,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
120,mark,0,"[626, 615, 646, 734, 94, 120]",0.004310344827586207,0.0001688614759524063,0.23217413059794847,0.023809523809523808,0.00014180431929530576,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
257,atomic,1,"[626, 652, 92, 257]",0.004310344827586207,0.00031323451587830575,0.22195646974408037,0.023809523809523808,0.00013934899620655496,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
856,clash,1,"[626, 615, 646, 734, 94, 856]",0.004310344827586207,0.0004492364272828112,0.22377622377622378,0.023809523809523808,0.00013518045384526523,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
197,spin,1,"[626, 615, 841, 190, 366, 197]",0.004310344827586207,0.002170849337421189,0.22006165520512214,0.023809523809523808,0.00013406734313051362,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1
357,symbol,0,"[626, 615, 646, 734, 94, 357]",0.004310344827586207,0.001027949440641313,0.22383019778099372,0.023809523809523808,0.00013216192284030395,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
768,fewelectron,1,"[626, 652, 437, 768]",0.004310344827586207,0.00023456146037351713,0.21323529411764705,0.025872389284879945,0.00012982553429542772,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
83,refers,1,"[626, 615, 646, 500, 411, 83]",0.004310344827586207,0.00030021310409526704,0.22584570455098565,0.023809523809523808,0.00012387177675262363,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
16,variation,0,"[626, 615, 373, 31, 402, 16]",0.004310344827586207,0.00030497198927366577,0.2342251388187784,0.04319245690720166,0.00011699376537351532,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
323,ig,3,"[626, 615, 610, 468, 323]",0.00646551724137931,0.000793882747003041,0.20590193033059684,0.03283051253483847,0.00011662110469864764,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1
771,kundu,1,"[626, 615, 373, 117, 193, 535, 771]",0.004310344827586207,3.542198180704711e-05,0.19846022241231823,0.023809523809523808,0.00011570796856626182,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
629,bit,1,"[626, 615, 170, 527, 122, 379, 629]",0.004310344827586207,0.003287817183733722,0.21196893558702604,0.023809523809523808,0.00011441167002934073,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1
276,pipeline,0,"[626, 615, 170, 527, 277, 22, 276]",0.004310344827586207,0.0009468215037262979,0.22491517207949588,0.02731944103418578,0.00010922963504264998,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
670,plus,2,"[626, 615, 610, 468, 553, 670]",0.005387931034482759,0.0003331383990680763,0.20056191917008862,0.03220096740906951,0.00010613211634262034,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1
664,approach,1,"[626, 615, 646, 579, 407, 77, 664]",0.004310344827586207,0.00020743098355877423,0.20449537241075363,0.023809523809523808,0.00010522848608754855,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
674,latter,1,"[626, 615, 373, 539, 340, 421, 674]",0.004310344827586207,0.0012602489947037298,0.21702525724976612,0.023809523809523808,0.00010469039944899755,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
19,nadu,2,"[626, 615, 373, 30, 536, 561, 19]",0.00646551724137931,0.001476889500341364,0.21814762576398683,0.022348203808188864,0.00010291476250734108,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
774,textile,1,"[626, 652, 892, 678, 499, 774]",0.004310344827586207,0.000374445127668278,0.23363544813695872,0.025872389284879945,9.917338710560589e-05,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
324,manufacturing,1,"[626, 615, 170, 527, 277, 22, 324]",0.004310344827586207,0.0003401694688866685,0.21871317464058448,0.02731944103418578,9.80342253924324e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
876,nolog,1,"[626, 615, 373, 30, 536, 448, 876]",0.004310344827586207,0.00019078583997097842,0.21576377586607765,0.023809523809523808,9.773181890267697e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
213,style,1,"[626, 615, 170, 527, 277, 22, 213]",0.004310344827586207,0.001838322876300534,0.21687310119186726,0.02731944103418578,9.6535201665926e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
552,mobile,1,"[626, 615, 170, 527, 277, 11, 552]",0.004310344827586207,0.00013819446245549803,0.21501390176088972,0.023809523809523808,9.392457360851915e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
97,twentyeighth,1,"[626, 615, 373, 30, 536, 141, 97]",0.004310344827586207,0.0009701328979827219,0.2101925254813137,0.02793525476023608,9.25831465545254e-05,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
910,bacterial,1,"[626, 624, 704, 356, 636, 910]",0.004310344827586207,0.00012938497883577886,0.1901639344262295,0.023809523809523808,8.845204886168457e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
253,john,1,"[626, 615, 610, 468, 309, 363, 253]",0.004310344827586207,0.0007258347143836024,0.1985451433461703,0.023809523809523808,8.835935806793487e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
300,gbps,1,"[626, 615, 373, 30, 536, 902, 300]",0.004310344827586207,0.0009683978473899359,0.2158139534883721,0.02731944103418578,8.757176144653663e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
281,gp,2,"[626, 652, 751, 903, 878, 281]",0.00646551724137931,0.0007130106838650898,0.21922986061894637,0.020697911427903958,8.611073523088904e-05,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
671,independence,1,"[626, 652, 256, 133, 181, 671]",0.004310344827586207,0.0005399270959719597,0.21561338289962825,0.023809523809523808,8.569775711118869e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
583,calcutta,1,"[626, 615, 170, 527, 277, 461, 583]",0.004310344827586207,0.0009668442640525431,0.22084721561161352,0.025872389284879945,8.526313074524677e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
284,rd,1,"[626, 615, 841, 190, 126, 203, 284]",0.004310344827586207,0.0002902833175903546,0.21377562773554482,0.023809523809523808,8.40265711338109e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
238,processor,2,"[626, 615, 373, 30, 103, 139, 238]",0.00646551724137931,0.0019245304847809105,0.21382488479262673,0.02469766079264958,8.168092767771201e-05,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
719,gpa,1,"[626, 615, 170, 527, 277, 483, 719]",0.004310344827586207,0.0001085969628003635,0.2038664323374341,0.023809523809523808,8.014459095460972e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
749,cause,0,"[626, 615, 373, 465, 56, 617, 749]",0.004310344827586207,0.00011731140309432897,0.21738111970016397,0.023809523809523808,8.009596764429394e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
414,associate,0,"[626, 615, 170, 142, 736, 310, 414]",0.004310344827586207,0.00032039634261456175,0.18571142685611366,0.023809523809523808,7.868986817930472e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
89,completeness,1,"[626, 615, 373, 30, 536, 141, 89]",0.004310344827586207,0.00023553358897725126,0.21158230734154126,0.023809523809523808,7.865833826554272e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
805,unay,1,"[626, 652, 751, 839, 805]",0.004310344827586207,0.00028904833407410044,0.2078853046594982,0.023809523809523808,7.78463061932282e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
454,perfect,1,"[626, 615, 373, 30, 536, 141, 454]",0.004310344827586207,0.00038877896353922686,0.211534077957602,0.023809523809523808,7.784458902563652e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
504,ghz,2,"[626, 652, 92, 289, 271, 504]",0.00646551724137931,0.0006852288134067335,0.21196893558702604,0.035019946999645835,7.564221144316104e-05,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1
162,assistant,1,"[626, 652, 92, 289, 252, 162]",0.004310344827586207,0.0001677866008855983,0.19377740655669243,0.03793462817210015,7.541063792715615e-05,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
374,ac,1,"[626, 652, 92, 289, 271, 795, 374]",0.003232758620689655,0.0,0.2056281852426324,0.03587176269674402,7.331536706853897e-05,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
237,trans,1,"[626, 624, 137, 690, 269, 237]",0.004310344827586207,0.00043463316560170257,0.2156634905879619,0.023809523809523808,7.188525321160996e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
798,ternational,1,"[626, 615, 841, 190, 126, 203, 798]",0.004310344827586207,0.0003869570029160714,0.21377562773554482,0.023809523809523808,7.169841930107463e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
698,tdp,1,"[626, 652, 751, 903, 878, 698]",0.004310344827586207,0.0002973712275799066,0.2317103620474407,0.03380889722138788,7.154100566356905e-05,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
225,different,1,"[626, 652, 751, 903, 209, 225]",0.004310344827586207,0.0001283328641416959,0.2248606736127938,0.023809523809523808,7.059789238238449e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
330,campus,1,"[626, 652, 92, 289, 835, 330]",0.004310344827586207,0.0011600597213061224,0.22415458937198068,0.02793525476023608,6.944965024062371e-05,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
369,cost,1,"[626, 615, 646, 579, 334, 24, 369]",0.004310344827586207,0.00010107088752165566,0.20056191917008862,0.023809523809523808,6.900344414828676e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
692,serampore,1,"[626, 615, 170, 527, 277, 461, 692]",0.004310344827586207,0.00029864067528567213,0.22095238095238096,0.023809523809523808,6.770403523033262e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
538,gb,0,"[626, 615, 170, 527, 277, 461, 538]",0.004310344827586207,0.0011304893772946724,0.22453423663198646,0.023809523809523808,6.744989043908457e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
484,eth,1,"[626, 652, 308, 206, 484]",0.004310344827586207,0.00033230986204689056,0.21799389241249706,0.023809523809523808,6.687878179824374e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
262,device,1,"[626, 615, 170, 527, 277, 493, 262]",0.004310344827586207,0.00010336313210669049,0.2145664739884393,0.02944425354505315,6.652684293262216e-05,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
741,process,1,"[626, 615, 170, 527, 277, 22, 741]",0.004310344827586207,0.0001517026726067414,0.2176360225140713,0.023809523809523808,6.15838256094031e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
248,meant,1,"[626, 652, 892, 678, 830, 248]",0.004310344827586207,0.00046071567767301893,0.22147971360381863,0.023809523809523808,6.00099958564898e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
597,ksubgraph,1,"[626, 615, 646, 734, 865, 597]",0.004310344827586207,0.0004669128219826426,0.20962276936977636,0.023809523809523808,5.8752065884674536e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
804,dense,0,"[626, 615, 646, 734, 865, 804]",0.004310344827586207,0.00021856539110455257,0.20952811018288553,0.023809523809523808,5.8471191750119644e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
267,conference,1,"[626, 615, 170, 527, 277, 461, 267]",0.004310344827586207,0.0007680608270949417,0.21707602339181287,0.023809523809523808,5.736290696512561e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
626,microbiology,1,[626],0.004310344827586207,0.00047511273845021415,0.21486455197962492,0.025872389284879945,5.701615004989033e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
161,emerge,0,"[626, 615, 170, 527, 277, 461, 161]",0.004310344827586207,0.0002852562545980543,0.21697451484685526,0.023809523809523808,5.663561032044104e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
795,celerator,1,"[626, 652, 92, 289, 271, 795]",0.004310344827586207,0.0005141400704030935,0.2166199813258637,0.029382306509541916,5.6312024929023505e-05,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
129,microarchitecture,1,"[626, 652, 92, 289, 658, 129]",0.004310344827586207,0.0016123826594686744,0.21789152383188543,0.023809523809523808,5.622908718252833e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
763,ar,1,"[626, 615, 841, 190, 546, 763]",0.004310344827586207,0.00041707211068818376,0.2184557438794727,0.023809523809523808,5.5352201357116305e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
474,incet,1,"[626, 615, 170, 527, 277, 461, 474]",0.0021551724137931034,0.0,0.21606519208381839,0.047619047619047616,5.355605000718949e-05,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
250,directx,1,"[626, 615, 170, 527, 277, 483, 250]",0.004310344827586207,0.0001994562178083845,0.21182378452408127,0.023809523809523808,5.335807085838464e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
105,education,1,"[626, 615, 646, 500, 515, 809, 105]",0.004310344827586207,0.00017612728356327813,0.20535516707236115,0.03968253968253968,5.241772038152199e-05,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
207,school,1,"[626, 615, 646, 500, 515, 809, 207]",0.004310344827586207,0.00017612728356327813,0.20535516707236115,0.03968253968253968,5.241772038152199e-05,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
873,psychology,1,"[626, 652, 873]",0.004310344827586207,0.00019011985593511886,0.22329162656400384,0.03380889722138788,5.1400906635401834e-05,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
80,technological,1,"[626, 615, 841, 169, 562, 80]",0.004310344827586207,0.0005507056406384198,0.2001725625539258,0.023809523809523808,5.106326946220918e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
811,zt,1,"[626, 652, 751, 839, 805, 811]",0.004310344827586207,0.00024121277370109747,0.196360558611934,0.023809523809523808,5.096028408561102e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
394,ramamoorthy,1,"[626, 652, 92, 289, 210, 394]",0.004310344827586207,0.0003990479508453846,0.18398096748612214,0.025872389284879945,5.083057240483397e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
791,yk,2,"[626, 652, 256, 791]",0.005387931034482759,1.7472224640788418e-05,0.19782562353442762,0.035081734293584854,5.036281305642306e-05,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
677,sit,1,"[626, 652, 201, 81, 62, 722, 677]",0.004310344827586207,0.0005708876645184959,0.19549188961449337,0.023809523809523808,5.016648571122511e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
746,connectivity,1,"[626, 652, 892, 678, 830, 746]",0.004310344827586207,0.000513714861868737,0.22264875239923224,0.023809523809523808,4.987485003200102e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
33,watt,1,"[626, 652, 751, 903, 878, 33]",0.004310344827586207,0.0003879488514191314,0.22717258261933904,0.023809523809523808,4.912467626110236e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
726,procedia,1,"[626, 652, 726]",0.004310344827586207,0.0003451358515515875,0.22163840458562217,0.025872389284879945,4.704288560312724e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
116,hibbards,1,"[626, 615, 841, 190, 53, 116]",0.004310344827586207,0.00010110415407904978,0.21521335807050093,0.03380889722138788,4.6778730046439485e-05,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
522,chitecture,1,"[626, 615, 841, 190, 592, 522]",0.004310344827586207,0.0005186616119837149,0.22318422318422318,0.02731944103418578,4.6766830047366546e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
39,anna,1,"[626, 652, 892, 678, 499, 39]",0.004310344827586207,0.001371901831095369,0.22206269442450347,0.025872389284879945,4.578813307460272e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
613,architectural,1,"[626, 615, 170, 527, 277, 22, 613]",0.004310344827586207,0.0010874116187461773,0.2077922077922078,0.023809523809523808,4.570995406257518e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
399,rest,1,"[626, 652, 751, 903, 209, 399]",0.004310344827586207,0.00025722468820227627,0.21561338289962825,0.023809523809523808,4.50984528699717e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
553,iris,1,"[626, 615, 610, 468, 553]",0.004310344827586207,0.0014205280480326442,0.22345292559595473,0.030534302395738667,4.488540861727632e-05,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
684,interpretation,1,"[626, 652, 201, 81, 177, 684]",0.004310344827586207,0.00017781897793669093,0.19205298013245034,0.023809523809523808,4.4644573853977624e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
558,krueger,1,"[626, 652, 892, 558]",0.004310344827586207,4.159182337997286e-05,0.2056281852426324,0.023809523809523808,4.300903615383333e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
43,tamil,2,"[626, 652, 92, 289, 835, 43]",0.00646551724137931,0.0004111339783447919,0.2045404452281243,0.020697911427903955,4.29313740428559e-05,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
147,convex,1,"[626, 615, 841, 190, 115, 147]",0.004310344827586207,0.00018829727717351968,0.21531322505800465,0.023809523809523808,4.12671056174008e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
922,volume,1,"[626, 615, 841, 638, 48, 922]",0.004310344827586207,7.176690582712322e-05,0.20622222222222222,0.023809523809523808,3.900723608747856e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
114,f,1,"[626, 615, 841, 190, 53, 114]",0.004310344827586207,0.0044846008650100645,0.21038313307639991,0.023809523809523808,3.882620072221629e-05,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1
560,elliptic,1,"[626, 615, 170, 842, 370, 560]",0.004310344827586207,7.680098313115896e-05,0.17182003332716164,0.023809523809523808,3.8651951203322176e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
911,microprocessor,2,"[626, 615, 610, 468, 323, 911]",0.00646551724137931,0.0016346487895981367,0.20821180166030961,0.023998496188473776,3.8617307957225306e-05,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
680,technique,0,"[626, 652, 201, 81, 109, 680]",0.004310344827586207,0.000125581143660141,0.20695807314897413,0.023809523809523808,3.809446024735783e-05,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
232,chip,1,"[626, 615, 610, 468, 553, 470, 232]",0.004310344827586207,0.000788420229477495,0.21511358368103847,0.025872389284879945,3.795327162476956e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
563,accelerator,1,"[626, 615, 373, 30, 103, 447, 563]",0.004310344827586207,0.0001754401439797587,0.21496409543664582,0.031746031746031744,3.772761124860052e-05,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
437,energy,0,"[626, 652, 437]",0.004310344827586207,0.00031985815717124364,0.2166199813258637,0.023809523809523808,3.637786677583574e-05,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
